Date,Site,treatment,Plot,Depth,TOC k2so4,TN k2so4,TOC fum,TN fum,MBC,MBN,PO4 fum,NH4,NO3,PO4,TFPA,phenolics,TRS,Mic PO4,Core length,Core mass,Homogenized mass,Dry weight,NH4 H2O,NO3 H2O,PO4 H2O,TFPA H2O,TRS H2O
8/12/2017,Hydric,Ancillary,6,,1366.712,128.579,4874.208,426.951,3507.496,298.371,48.231,24.765,3.023,,377.218,43.982,3.108,2.773,,,,0.224,13.454,8.321,0.311,54.182,67.178
8/12/2017,Hydric,Ancillary,7,,867.819,79.545,3588.123,260.107,2720.303,180.563,29.761,11.979,0.633,5.210,398.153,46.781,12.560,48.231,,,,0.292,2.868,1.406,0.197,22.262,234.899
8/12/2017,Hydric,Ancillary,8,,113.455,11.342,1058.575,19.404,945.120,8.062,0.000,2.414,0.781,0.111,68.970,3.951,1.026,24.551,,,,0.575,0.000,0.355,0.001,7.774,55.055
8/11/2017,Xeric,Ancillary,1,,154.645,14.512,1672.447,38.265,1517.802,23.753,2.393,6.024,0.685,0.288,69.212,6.650,0.487,0.000,,,,0.828,0.968,1.620,0.122,18.103,21.551
8/11/2017,Xeric,Ancillary,2,,313.625,34.839,1816.755,103.861,1503.130,69.021,0.544,13.457,0.701,0.427,223.482,99.825,0.682,2.105,,,,0.660,0.000,0.527,0.027,11.427,57.440
8/11/2017,Xeric,Ancillary,3,,149.449,16.660,1531.748,57.783,1382.299,41.123,0.513,6.879,0.278,0.023,80.147,0.000,0.364,0.116,,,,0.647,0.718,0.966,0.018,1.859,0.000
8/11/2017,Xeric,Ancillary,4,,235.179,26.633,2655.090,100.161,2419.911,73.528,1.090,4.852,0.834,0.387,158.400,0.000,0.671,0.489,,,,0.601,0.566,1.748,0.025,9.200,0.000
8/11/2017,Xeric,Ancillary,5,,1877.077,157.034,6048.924,400.352,4171.847,243.318,43.720,23.013,1.645,10.075,763.985,0.000,5.191,0.703,,,,0.405,0.188,2.764,0.015,7.418,0.000
8/11/2017,Xeric,Ancillary,6,,784.720,59.516,2953.937,209.812,2169.217,150.297,16.437,10.670,0.637,5.874,459.667,0.000,1.483,33.646,,,,0.505,1.075,1.894,0.012,8.564,54.547
8/11/2017,Xeric,Ancillary,7,,696.628,68.503,4296.090,204.587,3599.462,136.084,18.787,9.937,0.239,2.256,409.666,0.000,1.789,10.563,,,,0.425,1.163,1.922,0.003,14.760,7.692
8/11/2017,Xeric,Ancillary,8,,859.279,92.265,4818.487,224.841,3959.208,132.576,42.728,13.067,0.886,1.819,475.576,0.000,1.687,16.531,,,,0.336,4.915,1.641,0.143,20.450,142.823
8/10/2017,Mesic,Ancillary,1,,666.764,98.206,7629.349,204.243,6962.585,106.037,2.321,53.697,4.101,1.807,1015.082,0.000,1.526,2.398,,,,0.236,1.621,1.254,1.375,70.945,82.529
8/10/2017,Mesic,Ancillary,2,,817.894,98.003,6920.423,209.886,6102.529,111.883,2.810,28.501,6.787,1.523,482.043,15.594,2.237,0.514,,,,0.275,0.853,4.192,0.000,36.131,43.880
8/10/2017,Mesic,Ancillary,3,,1324.880,168.983,10670.843,437.903,9345.963,268.920,18.444,71.893,10.466,5.384,1593.307,8.891,1.168,1.287,,,,0.219,1.620,3.917,1.336,96.263,134.985
8/10/2017,Mesic,Ancillary,4,,687.371,91.076,7929.827,220.724,7242.456,129.648,0.210,29.305,6.198,0.923,298.868,3.994,1.396,13.059,,,,0.265,2.984,4.912,0.000,41.256,81.268
8/10/2017,Mesic,Ancillary,5,,486.641,64.597,3979.492,79.418,3492.851,14.821,1.848,20.448,4.893,0.373,324.036,16.384,0.924,0.000,,,,0.427,1.689,3.514,0.019,28.478,58.837
8/10/2017,Mesic,Ancillary,6,,665.190,94.750,6362.101,124.258,5696.910,29.508,0.000,32.121,7.319,0.709,573.412,1.090,1.827,1.475,,,,0.295,1.877,7.362,0.126,29.393,94.446
8/10/2017,Mesic,Ancillary,7,,408.701,48.939,4976.625,138.308,4567.924,89.368,0.000,18.696,2.714,0.000,290.445,6.814,2.619,0.000,,,,0.374,0.102,0.561,0.000,32.637,62.168
8/10/2017,Mesic,Ancillary,8,,646.826,87.822,6816.536,226.351,6169.710,138.529,0.000,38.454,7.117,1.930,638.588,1.321,47.647,0.000,,,,0.273,0.964,8.473,0.107,31.070,103.934
7/26/2017,Hydric,Lysim 2,1,,1416.870,145.433,2422.189,252.442,1005.319,107.010,,72.693,0.426,8.258,981.373,80.990,2.167,1.725,,,,0.285,12.759,1.180,0.542,419.425,73.482
7/26/2017,Hydric,Lysim 2,2,,39.535,4.376,177.565,10.090,138.030,5.714,0.000,2.788,0.427,0.000,8.598,25.647,0.092,0.000,,,,0.816,0.000,0.325,0.047,0.946,8.342
7/26/2017,Hydric,Lysim 2,3,,159.710,16.376,379.044,36.225,219.334,19.849,0.000,6.483,0.184,0.269,79.714,9.000,0.301,0.000,,,,0.757,1.556,0.493,0.029,40.973,14.824
7/26/2017,Hydric,Lysim 2,4,,1178.962,126.013,3245.153,323.704,2066.192,197.691,22.771,58.739,0.652,12.161,955.401,52.488,0.889,0.000,,,,0.279,10.393,1.912,0.355,402.487,74.623
7/26/2017,Hydric,Lysim 2,5,,765.145,70.881,1884.698,178.594,1119.552,107.712,5.240,39.645,0.330,2.842,461.918,67.046,1.142,10.610,,,,0.391,4.400,1.261,0.090,63.826,38.281
7/21/2017,Mesic,Ancillary,1,,767.680,67.391,3453.370,333.397,2685.690,266.006,16.738,9.242,0.000,2.741,173.815,13.207,2.760,31.586,,,,0.266,1.614,0.487,0.795,79.124,171.268
7/21/2017,Mesic,Ancillary,2,,345.149,42.722,1350.451,144.422,1005.302,101.699,0.611,20.832,0.593,0.000,194.838,23.316,3.456,13.997,,,,0.287,0.135,0.030,0.051,3.208,1328.810
7/21/2017,Mesic,Ancillary,3,,382.525,45.533,1957.763,186.797,1575.237,141.264,0.396,17.322,0.162,0.364,210.790,20.190,0.767,0.611,,,,0.302,0.418,0.161,0.247,14.987,76.249
7/21/2017,Mesic,Ancillary,4,,68.698,12.507,735.514,39.898,666.816,27.392,0.120,12.853,0.417,0.000,100.115,41.144,1.072,0.032,,,,0.614,0.239,0.018,0.125,0.979,792.822
7/21/2017,Mesic,Ancillary,5,,614.902,52.473,1660.025,170.951,1045.123,118.479,0.152,11.781,0.000,0.064,191.280,38.834,2.461,0.120,,,,0.326,0.000,0.026,0.465,86.020,91.561
7/21/2017,Mesic,Ancillary,6,,381.020,43.875,2223.081,196.375,1842.061,152.500,0.759,9.752,0.000,0.000,154.508,11.372,0.989,0.088,,,,0.284,0.000,0.323,0.217,10.480,53.292
7/21/2017,Mesic,Ancillary,7,,424.000,59.943,1651.784,198.804,1227.784,138.861,2.167,30.092,0.792,0.000,254.566,3.598,0.603,0.759,,,,0.279,0.349,0.741,0.832,53.902,75.666
7/21/2017,Mesic,Ancillary,8,,426.551,47.242,1889.928,216.677,1463.376,169.435,1.725,19.574,1.398,0.000,105.048,16.797,1.816,2.167,,,,0.295,0.000,0.282,0.088,17.279,54.613
7/20/2017,Hydric,Ancillary,1,,423.623,32.649,873.843,83.763,450.220,51.114,2.741,25.895,0.806,0.570,47.364,41.166,0.729,2.537,,,,0.417,0.205,1.556,0.068,0.000,0.000
7/20/2017,Hydric,Ancillary,2,,995.747,106.845,2688.490,305.331,1692.743,198.486,38.968,98.539,0.314,3.565,696.536,48.336,1.674,2.171,,,,0.289,7.697,0.945,0.123,17.388,0.641
7/20/2017,Hydric,Ancillary,3,,333.693,26.117,755.183,46.448,421.490,20.331,0.465,11.315,0.000,0.191,67.054,29.345,0.495,35.403,,,,0.569,0.065,0.203,0.049,0.000,0.000
7/20/2017,Hydric,Ancillary,4,,1060.782,84.129,2326.619,239.855,1265.837,155.726,49.796,48.931,0.432,7.585,243.821,68.224,2.184,0.274,,,,0.259,6.844,1.152,0.921,65.017,41.466
7/20/2017,Hydric,Ancillary,5,,738.783,93.164,2011.123,219.017,1272.340,125.853,55.652,32.701,1.012,3.835,234.440,51.456,1.569,42.211,,,,0.299,0.097,0.836,0.282,58.913,32.568
7/20/2017,Hydric,Ancillary,6,,515.038,45.517,1572.721,139.566,1057.683,94.049,3.764,21.403,0.328,0.970,224.220,42.381,0.844,51.818,,,,0.421,0.135,0.202,0.117,3.454,42.732
7/20/2017,Hydric,Ancillary,7,,931.361,83.531,2571.879,293.381,1640.518,209.850,51.675,37.950,0.594,4.384,372.930,38.730,1.520,2.793,,,,0.305,0.986,0.875,0.143,11.813,15.500
7/20/2017,Hydric,Ancillary,8,,766.840,79.709,2101.138,251.242,1334.299,171.534,33.486,50.932,0.511,1.900,184.544,55.387,1.417,47.291,,,,0.352,2.901,1.180,0.105,4.984,0.522
7/19/2017,Xeric,Ancillary,1,,353.522,33.924,1144.093,147.020,790.571,113.096,5.630,19.861,1.596,1.001,114.835,17.474,0.776,39.721,,,,0.627,1.051,2.475,0.016,3.721,124.140
7/19/2017,Xeric,Ancillary,2,,509.859,44.260,1220.800,138.433,710.941,94.173,3.250,24.289,0.186,1.030,131.966,31.459,0.882,4.629,,,,0.631,1.058,0.762,0.048,10.878,56.871
7/19/2017,Xeric,Ancillary,3,,224.723,24.265,523.704,53.004,298.981,28.740,0.350,7.277,0.610,0.041,49.306,7.274,2.678,2.221,,,,0.724,0.087,0.217,0.022,0.000,15.946
7/19/2017,Xeric,Ancillary,4,,64.687,5.016,129.842,15.809,65.155,10.794,0.203,2.193,0.157,0.165,22.460,5.041,0.157,0.308,,,,0.886,0.098,0.233,0.039,0.000,30.398
7/19/2017,Xeric,Ancillary,5,,348.919,34.135,1661.615,177.057,1312.697,142.922,9.596,18.545,1.068,0.547,100.095,2.993,1.186,0.038,,,,0.462,0.817,1.375,0.101,12.204,26.797
7/19/2017,Xeric,Ancillary,6,,148.024,27.216,1475.817,168.386,1327.793,141.170,2.692,16.899,1.492,0.322,76.989,10.846,0.813,9.049,,,,0.563,1.744,1.563,0.005,3.117,4.625
7/19/2017,Xeric,Ancillary,7,,499.965,70.797,2859.723,369.581,2359.757,298.784,34.022,56.653,2.981,1.769,158.647,26.572,1.531,2.370,,,,0.491,5.155,3.137,0.044,10.015,22.362
7/19/2017,Xeric,Ancillary,8,,611.927,70.609,1386.516,150.491,774.588,79.883,3.326,16.853,0.999,0.790,195.976,19.080,1.417,32.253,,,,0.437,0.000,1.167,0.133,0.633,39.661
7/4/2017,Hydric,Lysim,1,,2178.186,234.152,6099.314,708.144,3921.127,473.993,188.546,99.103,18.401,27.857,2362.103,103.070,3.904,0.875,,,,0.191,5.432,6.537,6.005,187.697,122.134
7/4/2017,Hydric,Lysim,2,,94.603,6.604,283.388,19.687,188.785,13.083,0.000,2.831,3.811,0.009,36.668,37.048,0.250,160.689,,,,0.736,0.049,1.102,0.014,0.178,0.423
7/4/2017,Hydric,Lysim,3,,251.361,19.601,1367.617,144.117,1116.256,124.516,38.698,7.149,2.865,0.318,136.624,33.765,0.490,0.000,,,,0.658,0.429,0.684,0.037,10.379,7.683
7/4/2017,Hydric,Lysim,4,,1377.618,122.704,1613.794,144.339,236.177,21.636,0.711,38.458,7.681,8.714,782.837,186.148,2.653,38.380,,,,0.273,2.751,2.187,0.429,55.964,38.453
7/4/2017,Hydric,Lysim,5,,706.146,75.652,2341.403,247.078,1635.258,171.426,42.795,28.262,1.841,3.073,598.262,74.075,1.400,0.000,,,,0.328,2.031,1.472,1.046,25.094,53.149
6/28/2017,Xeric,Ancillary,1,,642.865,70.408,4241.426,307.625,3598.561,237.217,26.609,29.142,9.521,2.904,159.045,34.406,1.241,3.278,,,,0.528,0.824,1.779,0.406,5.915,14.331
6/28/2017,Xeric,Ancillary,2,,184.832,21.765,2204.528,71.335,2019.696,49.570,2.808,14.805,0.970,0.660,132.228,8.883,0.218,23.705,,,,0.756,1.792,0.651,0.015,3.098,8.250
6/28/2017,Xeric,Ancillary,3,,329.175,29.059,1431.446,50.660,1102.271,21.601,2.116,11.209,3.774,1.085,175.737,12.086,0.871,2.148,,,,0.726,0.454,1.105,0.035,2.615,18.010
6/28/2017,Xeric,Ancillary,4,,457.783,56.744,4841.499,294.370,4383.716,237.626,29.647,32.063,12.675,4.094,327.427,16.491,1.195,1.031,,,,0.550,1.987,3.540,0.000,3.814,18.185
6/28/2017,Xeric,Ancillary,5,,391.192,33.348,3187.838,121.798,2796.646,88.450,4.130,15.374,1.379,1.240,135.920,13.826,0.924,25.554,,,,0.600,0.501,0.538,0.025,7.150,19.412
6/28/2017,Xeric,Ancillary,6,,595.476,49.060,2596.098,135.716,2000.622,86.656,7.191,14.759,0.834,2.227,147.978,29.701,1.478,2.890,,,,0.603,1.960,0.934,0.066,12.988,15.830
6/28/2017,Xeric,Ancillary,7,,716.431,82.881,4740.255,269.836,4023.825,186.955,36.093,30.320,7.802,4.853,-4.645,73.172,1.597,4.964,,,,0.446,2.031,3.586,0.467,10.520,61.042
6/28/2017,Xeric,Ancillary,8,,362.819,38.520,3559.866,119.158,3197.047,80.638,1.446,6.857,3.220,0.570,79.283,10.967,1.195,31.241,,,,0.394,0.000,0.807,0.654,0.353,60.406
6/27/2017,Mesic,Ancillary,1,,764.782,78.018,6248.949,275.290,5484.167,197.272,54.760,11.324,20.246,2.891,518.694,0.000,1.543,20.745,,,,0.216,0.182,4.473,1.469,126.824,202.879
6/27/2017,Mesic,Ancillary,2,,433.271,48.704,4187.983,206.047,3754.712,157.344,60.757,4.249,0.000,2.137,240.815,66.484,1.277,51.870,,,,0.259,0.000,1.312,0.178,18.962,104.169
6/27/2017,Mesic,Ancillary,3,,521.354,82.957,4770.122,197.309,4248.769,114.353,5.165,22.575,12.983,1.548,533.321,87.421,1.479,58.621,,,,0.275,0.177,3.982,0.996,113.162,116.716
6/27/2017,Mesic,Ancillary,4,,944.635,146.361,8141.115,336.330,7196.480,189.969,71.514,36.712,26.190,5.921,1839.519,210.989,2.061,3.617,,,,0.200,0.000,4.600,2.260,105.071,67.265
6/27/2017,Mesic,Ancillary,5,,721.883,57.536,8394.362,247.221,7672.479,189.685,15.603,5.268,9.570,5.035,262.939,57.035,2.647,65.592,,,,0.300,0.000,2.690,3.682,33.241,146.900
6/27/2017,Mesic,Ancillary,6,,928.271,153.866,10728.608,573.474,9800.337,419.608,10.152,75.008,13.175,4.501,1427.065,111.082,1.738,10.568,,,,0.193,6.057,7.126,2.605,206.805,106.803
6/27/2017,Mesic,Ancillary,7,,493.651,57.678,8803.761,355.928,8310.110,298.250,0.195,15.590,18.219,0.000,347.918,155.973,1.262,5.651,,,,0.285,0.000,3.287,0.000,42.492,79.999
6/27/2017,Mesic,Ancillary,8,,521.771,99.326,7625.994,357.572,7104.223,258.245,4.195,36.620,20.281,0.917,712.405,93.192,1.567,0.195,,,,0.249,2.246,2.463,0.000,23.830,28.326
6/26/2017,Hydric,Ancillary,1,,765.024,75.599,3399.603,205.988,2634.579,130.389,17.664,77.503,22.143,2.223,247.918,58.557,1.177,0.000,,,,0.316,0.092,6.363,0.234,8.940,18.419
6/26/2017,Hydric,Ancillary,2,,694.695,59.611,3152.996,192.667,2458.301,133.056,6.980,21.325,3.230,1.257,596.796,47.484,0.746,15.441,,,,0.357,0.323,0.665,0.000,0.196,47.320
6/26/2017,Hydric,Ancillary,3,,1268.616,113.231,4300.417,376.239,3031.801,263.007,61.532,30.687,9.084,7.565,702.305,117.406,1.887,5.723,,,,0.303,3.134,5.578,1.540,68.508,149.641
6/26/2017,Hydric,Ancillary,4,,899.863,85.600,3951.808,296.627,3051.945,211.027,35.794,33.257,9.571,4.353,405.509,21.254,1.268,53.967,,,,0.270,5.283,2.716,1.362,7.382,19.267
6/26/2017,Hydric,Ancillary,5,,1210.518,117.605,5613.431,435.139,4402.912,317.534,57.923,41.580,18.587,8.931,1012.915,8.204,2.212,31.441,,,,0.262,4.209,5.025,2.619,181.548,54.011
6/26/2017,Hydric,Ancillary,6,,576.455,59.533,3719.282,154.156,3142.826,94.622,0.256,20.722,4.860,0.432,222.605,12.262,1.227,48.991,,,,0.346,0.000,0.022,0.741,140.142,43.203
6/26/2017,Hydric,Ancillary,7,,411.162,36.165,2018.380,156.901,1607.218,120.736,8.888,10.982,14.466,0.732,164.940,11.210,0.799,0.000,,,,0.435,0.436,3.444,0.002,29.401,43.492
6/26/2017,Hydric,Ancillary,8,,868.828,77.091,2940.778,265.406,2071.950,188.315,23.880,25.670,12.109,3.135,712.193,26.076,1.479,8.155,,,,0.326,1.421,3.583,0.220,6.469,214.930
6/8/2017,Xeric,Ancillary,1,,2944.830,32.338,,,,,,8.360,1.129,0.074,76.631,0.000,0.251,,,,,0.587,,,,,
6/8/2017,Xeric,Ancillary,2,,1975.852,16.404,,,,,,6.264,1.165,0.171,138.402,0.000,0.283,,,,,0.703,,,,,
6/8/2017,Xeric,Ancillary,3,,2517.863,24.190,,,,,,8.629,0.834,0.126,74.769,4.588,0.204,,,,,0.720,,,,,
6/8/2017,Xeric,Ancillary,4,,2086.458,14.443,,,,,,4.775,0.895,0.071,71.926,0.960,0.368,,,,,0.692,,,,,
6/8/2017,Xeric,Ancillary,5,,2896.978,22.430,,,,,,4.151,1.421,0.337,86.047,1.550,0.612,,,,,0.648,,,,,
6/8/2017,Xeric,Ancillary,6,,4869.883,59.009,,,,,,69.241,2.886,0.943,317.312,11.924,0.628,,,,,0.621,,,,,
6/8/2017,Xeric,Ancillary,7,,9330.584,99.215,,,,,,81.495,11.129,2.453,281.008,11.613,1.308,,,,,0.307,,,,,
6/8/2017,Xeric,Ancillary,8,,2708.234,31.650,,,,,,18.626,3.140,0.217,202.518,0.867,1.594,,,,,0.756,,,,,
6/7/2017,Hydric,Ancillary,1,,2044.527,213.121,,,,,,53.992,4.130,24.632,1630.674,0.000,5.104,,,,,0.205,,,,,
6/7/2017,Hydric,Ancillary,2,,12159.281,1431.175,,,,,,340.557,25.484,54.115,,295.529,10.305,,,,,0.049,,,,,
6/7/2017,Hydric,Ancillary,3,,5763.372,648.411,,,,,,95.431,5.670,13.393,7794.440,0.000,15.191,,,,,0.055,,,,,
6/7/2017,Hydric,Ancillary,4,,4466.436,398.456,,,,,,108.584,7.288,58.325,3333.658,195.418,5.374,,,,,0.113,,,,,
6/7/2017,Hydric,Ancillary,5,,5451.450,675.324,,,,,,155.143,7.428,72.878,7275.340,120.880,8.857,,,,,0.068,,,,,
6/7/2017,Hydric,Ancillary,6,,1201.726,127.567,,,,,,29.726,1.248,9.691,882.215,20.825,1.213,,,,,0.242,,,,,
6/7/2017,Hydric,Ancillary,7,,590.769,60.707,,,,,,23.142,1.018,1.504,252.858,7.280,1.974,,,,,0.294,,,,,
6/7/2017,Hydric,Ancillary,8,,1570.852,170.004,,,,,,35.793,1.923,9.922,1423.634,44.416,1.182,,,,,0.228,,,,,
6/6/2017,Hydric,Snowfence,1,,2227.237,180.077,,,,,,80.911,4.194,20.694,1405.167,29.477,4.618,,,,,0.135,,,,,
6/6/2017,Hydric,Snowfence,2,,781.761,65.616,,,,,,30.585,2.067,2.310,83.034,0.000,1.195,,,,,0.275,,,,,
6/6/2017,Hydric,Snowfence,3,,1940.131,159.639,,,,,,67.268,3.880,14.749,509.360,17.140,2.946,,,,,0.184,,,,,
6/6/2017,Hydric,Snowfence,4,,1356.689,128.672,,,,,,73.210,7.527,11.397,232.023,0.000,30.648,,,,,0.150,,,,,
6/6/2017,Hydric,Snowfence,5,,1756.087,153.043,,,,,,52.986,4.323,8.645,390.821,21.878,16.228,,,,,0.215,,,,,
6/6/2017,Hydric,Snowfence,6,,830.392,79.218,,,,,,35.109,0.312,2.324,321.707,0.000,1.146,,,,,0.268,,,,,
6/6/2017,Hydric,Snowfence,7,,625.071,71.292,,,,,,37.096,4.194,1.200,242.137,0.000,0.669,,,,,0.309,,,,,
6/6/2017,Hydric,Snowfence,8,,520.752,50.980,,,,,,29.327,0.631,1.253,256.732,0.000,0.675,,,,,0.340,,,,,
6/6/2017,Hydric,Control,1,,337.869,40.124,,,,,,16.909,0.210,6.724,150.072,0.000,0.633,,,,,0.389,,,,,
6/6/2017,Hydric,Control,2,,276.936,23.013,,,,,,14.136,0.205,0.375,87.134,0.000,0.764,,,,,0.544,,,,,
6/6/2017,Hydric,Control,3,,1345.186,125.975,,,,,,52.556,3.695,25.385,967.367,0.000,2.216,,,,,0.232,,,,,
6/6/2017,Hydric,Control,4,,1216.705,139.383,,,,,,58.198,1.328,19.619,1367.983,0.000,1.361,,,,,0.228,,,,,
6/6/2017,Hydric,Control,5,,525.995,57.587,,,,,,41.262,1.715,5.763,113.426,5.304,1.173,,,,,0.291,,,,,
6/6/2017,Hydric,Control,6,,1050.795,110.891,,,,,,52.476,1.173,14.100,336.933,0.000,1.259,,,,,0.216,,,,,
6/6/2017,Hydric,Control,7,,952.628,90.536,,,,,,24.411,0.000,8.892,817.195,0.000,1.283,,,,,0.214,,,,,
6/6/2017,Hydric,Control,8,,555.295,64.802,,,,,,56.967,181.887,2.300,252.001,0.000,1.241,,,,,0.311,,,,,
6/4/2017,Mesic,Ancillary,1,,1609.402,142.538,,,,,,27.952,2.909,12.615,835.173,0.000,3.011,,,,,0.158,,,,,
6/4/2017,Mesic,Ancillary,2,,2029.441,135.165,,,,,,16.237,8.319,5.536,357.163,0.000,27.423,,,,,0.087,,,,,
6/4/2017,Mesic,Ancillary,3,,9793.923,352.570,,,,,,23.145,16.014,9.464,1220.006,74.739,13.104,,,,,0.123,,,,,
6/4/2017,Mesic,Ancillary,4,,2140.533,187.413,,,,,,15.427,13.305,12.297,1121.510,29.754,6.399,,,,,0.116,,,,,
6/4/2017,Mesic,Ancillary,5,,4533.817,304.028,,,,,,21.494,7.474,12.077,1123.745,0.000,5.721,,,,,0.117,,,,,
6/4/2017,Mesic,Ancillary,6,,1506.421,107.500,,,,,,39.636,5.593,3.773,189.597,0.000,3.811,,,,,0.129,,,,,
6/4/2017,Mesic,Ancillary,7,,1402.922,106.019,,,,,,10.064,3.299,6.123,213.516,0.000,4.277,,,,,0.120,,,,,
6/4/2017,Mesic,Ancillary,8,,1016.844,120.980,,,,,,19.460,8.630,3.300,292.915,0.000,2.181,,,,,0.166,,,,,
6/3/2017,Mesic,Snowfence,1,,,,,,,,,,,,,0.000,0.000,,,,,0.716,,,,,
6/3/2017,Mesic,Snowfence,2,,213.856,19.859,,,,,,52.652,28.699,2.183,20.531,0.000,3.362,,,,,0.103,,,,,
6/3/2017,Mesic,Snowfence,3,,864.236,155.120,,,,,,5.147,2.253,0.678,135.486,0.000,0.357,,,,,0.576,,,,,
6/3/2017,Mesic,Snowfence,4,,478.518,43.620,,,,,,31.729,31.340,5.568,745.135,99.180,31.098,,,,,0.116,,,,,
6/3/2017,Mesic,Snowfence,5,,2575.204,134.196,,,,,,29.670,12.989,4.210,143.203,0.000,7.018,,,,,0.105,,,,,
6/3/2017,Mesic,Snowfence,6,,2372.195,192.551,,,,,,29.500,40.411,1.111,209.697,9.381,4.754,,,,,0.123,,,,,
6/3/2017,Mesic,Snowfence,7,,1804.837,184.037,,,,,,61.776,30.346,8.096,412.479,0.000,4.090,,,,,0.098,,,,,
6/3/2017,Mesic,Snowfence,8,,888.882,108.251,,,,,,3.624,1.622,0.000,13.899,393.202,0.000,,,,,0.671,,,,,
6/3/2017,Mesic,Control,1,,299.461,38.023,,,,,,18.121,7.340,6.296,627.672,0.000,2.201,,,,,0.207,,,,,
6/3/2017,Mesic,Control,2,,1074.256,95.860,,,,,,29.440,53.826,4.247,150.893,56.250,5.666,,,,,0.103,,,,,
6/3/2017,Mesic,Control,3,,1499.087,138.535,,,,,,17.769,6.528,0.915,35.827,0.000,0.858,,,,,0.276,,,,,
6/3/2017,Mesic,Control,4,,653.065,70.780,,,,,,24.582,23.359,2.842,74.821,18.438,2.830,,,,,0.185,,,,,
6/3/2017,Mesic,Control,5,,2675.031,199.913,,,,,,,,8.973,2616.956,24.584,14.676,,,,,,,,,,
6/3/2017,Mesic,Control,6,,2480.690,245.460,,,,,,35.839,9.019,19.948,2511.444,0.000,5.706,,,,,0.086,,,,,
6/3/2017,Mesic,Control,7,,2202.025,115.062,,,,,,33.141,14.797,3.840,71.629,88.637,0.309,,,,,0.130,,,,,
6/3/2017,Mesic,Control,8,,250.047,27.053,,,,,,6.080,4.484,0.133,128.932,0.000,4.861,,,,,0.588,,,,,
6/1/2017,Xeric,Ancillary,1,,1534.028,208.307,,,,,,60.532,13.959,9.922,443.091,0.000,2.597,,,,,0.170,,,,,
6/1/2017,Xeric,Ancillary,2,,1419.015,166.875,,,,,,19.334,7.845,2.680,270.320,50.874,1.322,,,,,0.239,,,,,
6/1/2017,Xeric,Ancillary,3,,568.845,50.930,,,,,,12.181,45.284,1.708,93.216,57.639,0.655,,,,,0.547,,,,,
6/1/2017,Xeric,Ancillary,4,,242.356,29.079,,,,,,5.849,4.658,0.990,0.000,34.542,0.201,,,,,0.346,,,,,
6/1/2017,Xeric,Ancillary,5,,1070.340,132.063,,,,,,45.833,8.118,8.681,485.395,82.031,34.518,,,,,0.151,,,,,
6/1/2017,Xeric,Ancillary,6,,1404.735,194.949,,,,,,64.023,14.497,5.668,1006.704,195.657,2.185,,,,,0.236,,,,,
6/1/2017,Xeric,Ancillary,7,,96.884,10.933,,,,,,2.144,2.003,0.254,36.900,0.000,0.115,,,,,0.740,,,,,
6/1/2017,Xeric,Ancillary,8,,1242.295,180.395,,,,,,51.004,12.062,6.097,198.725,0.000,21.711,,,,,0.165,,,,,
5/31/2017,Xeric,Snowfence,1,,310.446,40.297,,,,,,38.274,168.391,1.245,303.981,0.000,0.478,,,,,0.485,,,,,
5/31/2017,Xeric,Snowfence,2,,427.666,58.907,,,,,,11.385,4.021,0.962,133.616,0.000,0.891,,,,,0.336,,,,,
5/31/2017,Xeric,Snowfence,3,,276.746,43.048,,,,,,12.862,6.487,0.672,112.363,0.000,0.451,,,,,0.495,,,,,
5/31/2017,Xeric,Snowfence,4,,515.731,64.182,,,,,,4.532,1.683,0.167,49.192,0.000,1.305,,,,,0.249,,,,,
5/31/2017,Xeric,Snowfence,5,,644.438,92.807,,,,,,13.311,2.554,1.366,240.251,10.333,1.003,,,,,0.421,,,,,
5/31/2017,Xeric,Snowfence,6,,132.689,17.388,,,,,,27.314,8.167,0.201,82.410,0.000,0.325,,,,,0.660,,,,,
5/31/2017,Xeric,Snowfence,7,,95.886,9.082,,,,,,2.411,1.182,0.000,0.000,0.000,0.218,,,,,0.712,,,,,
5/31/2017,Xeric,Snowfence,8,,612.169,78.102,,,,,,11.537,3.199,1.758,228.249,0.000,1.071,,,,,0.366,,,,,
5/31/2017,Xeric,Control,1,,1668.627,208.582,,,,,,10.513,6.403,3.691,151.639,0.000,3.541,,,,,0.136,,,,,
5/31/2017,Xeric,Control,2,,528.896,63.411,,,,,,12.328,5.306,2.207,631.742,0.000,0.963,,,,,0.413,,,,,
5/31/2017,Xeric,Control,3,,676.337,95.959,,,,,,13.516,6.360,2.318,322.393,0.000,1.258,,,,,0.346,,,,,
5/31/2017,Xeric,Control,4,,253.707,27.267,,,,,,18.299,5.666,2.102,337.546,5.847,0.404,,,,,0.706,,,,,
5/31/2017,Xeric,Control,5,,208.985,22.947,,,,,,22.076,12.011,0.750,56.514,0.000,0.434,,,,,0.680,,,,,
5/31/2017,Xeric,Control,6,,401.840,60.323,,,,,,10.820,1.792,1.255,70.884,0.000,1.130,,,,,0.286,,,,,
5/31/2017,Xeric,Control,7,,67.115,11.787,,,,,,2.086,1.928,0.195,23.089,0.000,0.174,,,,,0.705,,,,,
5/31/2017,Xeric,Control,8,,158.658,18.501,,,,,,8.331,4.538,1.525,57.789,0.000,0.390,,,,,0.644,,,,,
